mag,place,latitude,longitude,year
3.4,"5 km NW of Dacoma, Oklahoma",36.688,-98.6114,2015
3.9,"10 km NNW of Arcadia, Oklahoma",35.743,-97.3876,2015
3.5,"11 km NW of Arcadia, Oklahoma",35.7499,-97.4005,2015
3.6,"11 km NW of Arcadia, Oklahoma",35.7477,-97.3989,2015
3.4,"7 km SSW of Guthrie, Oklahoma",35.8169,-97.4468,2015
3.4,"8 km NE of Marshall, Oklahoma",36.2134,-97.5616,2015
3.0,"10 km NW of Arcadia, Oklahoma",35.7429,-97.39399999999999,2015
3.2,"9 km NNW of Arcadia, Oklahoma",35.7437,-97.3836,2015
3.3,"5 km WNW of Lucien, Oklahoma",36.2855,-97.52,2015
3.4,"7 km SW of Pawnee, Oklahoma",36.2917,-96.8601,2015
3.1,"3 km WSW of Marland, Oklahoma",36.5534,-97.1898,2015
3.4,"11 km NW of Arcadia, Oklahoma",35.7475,-97.4006,2015
3.1,"9 km NNW of Arcadia, Oklahoma",35.7428,-97.3843,2015
3.0,"4 km ESE of Covington, Oklahoma",36.2938,-97.5363,2015
3.3,"7 km SW of Pawnee, Oklahoma",36.2884,-96.8624,2015
3.4,"9 km NNW of Arcadia, Oklahoma",35.739000000000004,-97.3839,2015
3.3,"11 km NW of Arcadia, Oklahoma",35.7469,-97.3998,2015
3.0,"9 km NNW of Arcadia, Oklahoma",35.7417,-97.3866,2015
3.1,"4 km S of Langston, Oklahoma",35.9022,-97.2608,2015
3.4,"10 km NW of Arcadia, Oklahoma",35.746,-97.3989,2015
4.0,"9 km NW of Arcadia, Oklahoma",35.7392,-97.3865,2015
3.5,"10 km NW of Arcadia, Oklahoma",35.7446,-97.3924,2015
3.6,Oklahoma,35.7447,-97.3919,2015
3.2,"5 km SSE of Byron, Oklahoma",36.8521,-98.27600000000001,2015
3.0,"9 km ESE of Orlando, Oklahoma",36.1248,-97.2797,2015
3.1,"4 km ESE of Covington, Oklahoma",36.2957,-97.5337,2015
3.0,"4 km ESE of Covington, Oklahoma",36.2954,-97.5346,2015
3.5,"12 km SE of Cedar Valley, Oklahoma",35.7735,-97.4843,2015
3.0,"12 km SE of Cedar Valley, Oklahoma",35.7719,-97.4822,2015
3.0,"6 km N of Maramec, Oklahoma",36.3035,-96.6757,2015
3.1,"4 km ESE of Covington, Oklahoma",36.2904,-97.5408,2015
4.3,"6 km ESE of Covington, Oklahoma",36.285,-97.523,2015
3.1,"11 km NW of Red Rock, Oklahoma",36.5158,-97.2814,2015
3.1,"17 km ESE of Waynoka, Oklahoma",36.510999999999996,-98.706,2015
3.2,"6 km NNE of Maramec, Oklahoma",36.3028,-96.6614,2015
3.3,"5 km ESE of Covington, Oklahoma",36.2924,-97.5306,2015
4.0,"6 km WNW of Lucien, Oklahoma",36.286,-97.5217,2015
3.2,"5 km ESE of Covington, Oklahoma",36.2884,-97.5251,2015
3.3,"6 km E of Lucien, Oklahoma",36.2676,-97.3864,2015
3.0,"5 km NNE of Red Rock, Oklahoma",36.5033,-97.1454,2015
3.1,"6 km N of Maramec, Oklahoma",36.2972,-96.6676,2015
3.4,"6 km N of Maramec, Oklahoma",36.296,-96.6732,2015
3.7,"6 km N of Maramec, Oklahoma",36.3009,-96.67399999999999,2015
3.5,"8 km NNE of Harrah, Oklahoma",35.5581,-97.1252,2015
3.6,"5 km ESE of Covington, Oklahoma",36.292,-97.53399999999999,2015
3.7,"5 km W of Lucien, Oklahoma",36.2829,-97.5185,2015
3.5,"6 km ESE of Covington, Oklahoma",36.286,-97.5236,2015
3.0,"16 km WNW of Alva, Oklahoma",36.8722,-98.8326,2015
3.2,"5 km ESE of Covington, Oklahoma",36.2932,-97.5259,2015
3.0,"6 km N of Hunter, Oklahoma",36.6241,-97.667,2015
3.4,"5 km WNW of Lucien, Oklahoma",36.288000000000004,-97.51799999999999,2015
3.3,"6 km W of Nescatunga, Oklahoma",36.7434,-98.2235,2015
3.7,"5 km ESE of Covington, Oklahoma",36.286,-97.5312,2015
3.9,"6 km W of Lucien, Oklahoma",36.2852,-97.5219,2015
3.9,"19 km W of Cleo Springs, Oklahoma",36.3916,-98.6607,2015
3.3,"4 km NNW of Medford, Oklahoma",36.844,-97.7617,2015
3.5,"6 km W of Arcadia, Oklahoma",35.6767,-97.3974,2015
3.1,"2 km NE of Renfrow, Oklahoma",36.944,-97.6353,2015
3.0,"7 km WSW of Lucien, Oklahoma",36.2515,-97.5339,2015
3.2,"8 km SW of Glencoe, Oklahoma",36.1659,-96.9835,2015
3.3,"10 km W of Jet, Oklahoma",36.6636,-98.2951,2015
3.0,"6 km ENE of Covington, Oklahoma",36.3187,-97.5191,2015
3.4,"3 km SE of Carney, Oklahoma",35.7864,-96.9885,2015
3.2,"9 km NW of Red Rock, Oklahoma",36.5145,-97.2556,2015
3.2,"10 km SSE of Capron, Oklahoma",36.8023,-98.5401,2015
3.0,"3 km SE of Carney, Oklahoma",35.7885,-96.9896,2015
3.6,"3 km SE of Carney, Oklahoma",35.7866,-96.9874,2015
3.7,"3 km SE of Carney, Oklahoma",35.7877,-96.9885,2015
3.6,"4 km NE of Renfrow, Oklahoma",36.952,-97.618,2015
3.0,"3 km ENE of Renfrow, Oklahoma",36.9443,-97.6187,2015
3.0,"5 km W of Fairview, Oklahoma",36.2674,-98.5366,2015
3.0,"6 km ESE of Lucien, Oklahoma",36.2626,-97.3869,2015
3.3,"3 km SE of Carney, Oklahoma",35.7859,-96.9874,2015
3.5,"3 km SE of Carney, Oklahoma",35.788000000000004,-96.9872,2015
3.5,"3 km SE of Carney, Oklahoma",35.7887,-96.9871,2015
3.1,"7 km WSW of Langston, Oklahoma",35.9226,-97.3367,2015
3.1,"9 km NW of Dacoma, Oklahoma",36.7083,-98.6523,2015
3.5,"9 km E of Orlando, Oklahoma",36.1356,-97.2794,2015
3.0,"10 km NNW of Arcadia, Oklahoma",35.7458,-97.3888,2015
3.1,"7 km NNE of Maramec, Oklahoma",36.3055,-96.6613,2015
3.1,"8 km WSW of Langston, Oklahoma",35.9247,-97.3447,2015
3.0,"8 km NNE of Quinlan, Oklahoma",36.5212,-99.0078,2015
3.0,"7 km WSW of Lucien, Oklahoma",36.2471,-97.5317,2015
3.0,"2 km ESE of Covington, Oklahoma",36.2981,-97.5599,2015
3.0,"3 km ESE of Covington, Oklahoma",36.2963,-97.5555,2015
3.0,"2 km ESE of Covington, Oklahoma",36.2974,-97.5585,2015
3.2,"10 km S of Wellston, Oklahoma",35.597,-97.065,2015
3.2,"5 km NE of Medford, Oklahoma",36.8495,-97.6975,2015
3.5,"6 km NE of Carmen, Oklahoma",36.6184,-98.4082,2015
3.0,"7 km NNE of Quinlan, Oklahoma",36.5145,-99.0189,2015
3.3,"4 km N of Coyle, Oklahoma",35.9936,-97.2263,2015
3.0,"7 km SE of Orlando, Oklahoma",36.1086,-97.3114,2015
3.3,"7 km NNE of Quinlan, Oklahoma",36.5144,-99.0086,2015
3.0,"10 km SW of Dacoma, Oklahoma",36.599000000000004,-98.6603,2015
3.0,"2 km NE of Renfrow, Oklahoma",36.9407,-97.6341,2015
3.0,"2 km SE of Meridian, Oklahoma",35.8265,-97.2238,2015
3.4,"12 km WSW of Dacoma, Oklahoma",36.607,-98.6922,2015
3.5,"8 km SSW of Guthrie, Oklahoma",35.8082,-97.4452,2015
3.0,"7 km SSW of Guthrie, Oklahoma",35.8142,-97.4517,2015
3.1,"6 km ENE of Renfrow, Oklahoma",36.9597,-97.5921,2015
3.4,"2 km SE of Meridian, Oklahoma",35.826,-97.2249,2015
3.2,"2 km WSW of Marland, Oklahoma",36.554,-97.182,2015
3.0,"10 km S of Wellston, Oklahoma",35.6035,-97.071,2015
3.3,"9 km S of Wellston, Oklahoma",35.6076,-97.0601,2015
3.1,"1 km WSW of Pawnee, Oklahoma",36.3348,-96.8174,2015
3.2,"1 km E of Arcadia, Oklahoma",35.6682,-97.3154,2015
3.1,"9 km NE of Wakita, Oklahoma",36.9396,-97.8487,2015
3.2,"8 km NW of Morrison, Oklahoma",36.3508,-97.0811,2015
3.1,"10 km NE of Quinlan, Oklahoma",36.5175,-98.9653,2015
3.3,"4 km SSW of Alva, Oklahoma",36.764,-98.68799999999999,2015
3.3,"7 km NNW of Hunter, Oklahoma",36.6239,-97.6898,2015
3.0,"4 km WNW of Mulhall, Oklahoma",36.0765,-97.4515,2015
3.1,"2 km NE of Medford, Oklahoma",36.8195,-97.7165,2015
3.0,"7 km ENE of Renfrow, Oklahoma",36.9602,-97.5881,2015
3.1,"1 km NE of Renfrow, Oklahoma",36.935,-97.6407,2015
3.0,"2 km NE of Renfrow, Oklahoma",36.9432,-97.6373,2015
3.2,"8 km NW of Perkins, Oklahoma",36.0256,-97.1076,2015
3.1,"7 km NNE of Quinlan, Oklahoma",36.5151,-99.015,2015
3.2,"2 km S of Meridian, Oklahoma",35.8186,-97.2418,2015
3.5,"6 km N of Kremlin, Oklahoma",36.6033,-97.8236,2015
3.2,"6 km N of Quinlan, Oklahoma",36.5129,-99.0494,2015
3.3,"6 km NNW of Quinlan, Oklahoma",36.5085,-99.0681,2015
3.1,"8 km WSW of Pawnee, Oklahoma",36.2982,-96.8807,2015
3.0,"9 km S of Wellston, Oklahoma",35.6071,-97.0542,2015
3.0,"5 km SE of Marshall, Oklahoma",36.1202,-97.5764,2015
3.1,"5 km ESE of Pawnee, Oklahoma",36.3196,-96.7527,2015
3.5,"12 km ESE of Byron, Oklahoma",36.8752,-98.1615,2015
3.1,"8 km WSW of Langston, Oklahoma",35.926,-97.345,2015
3.4,"8 km WSW of Langston, Oklahoma",35.9228,-97.34200000000001,2015
3.1,"12 km ESE of Byron, Oklahoma",36.8714,-98.1544,2015
3.2,"10 km S of Wellston, Oklahoma",35.6001,-97.0543,2015
3.0,"13 km ESE of Orlando, Oklahoma",36.1157,-97.2316,2015
3.0,"6 km ENE of Morrison, Oklahoma",36.3285,-96.946,2015
3.0,"2 km NE of Renfrow, Oklahoma",36.945,-97.639,2015
3.0,"8 km NE of Quinlan, Oklahoma",36.513000000000005,-98.9824,2015
3.5,"11 km W of Jefferson, Oklahoma",36.7264,-97.9166,2015
3.0,"11 km SSE of Glencoe, Oklahoma",36.1381,-96.8551,2015
3.8,"8 km NNE of Quinlan, Oklahoma",36.5224,-98.991,2015
3.1,"3 km S of Meridian, Oklahoma",35.8126,-97.2417,2015
3.0,"5 km W of Lucien, Oklahoma",36.2845,-97.5163,2015
3.8,"5 km W of Lucien, Oklahoma",36.2841,-97.5182,2015
3.1,"6 km NE of Orlando, Oklahoma",36.1825,-97.3258,2015
3.2,"9 km NNW of Arcadia, Oklahoma",35.7442,-97.3829,2015
3.3,"5 km W of Lucien, Oklahoma",36.2827,-97.5113,2015
3.0,"2 km N of Goltry, Oklahoma",36.558,-98.1517,2015
4.1,"7 km WSW of Langston, Oklahoma",35.918,-97.3256,2015
3.1,"5 km W of Lucien, Oklahoma",36.2804,-97.5114,2015
3.3,"5 km W of Lucien, Oklahoma",36.2833,-97.5131,2015
3.1,"10 km NNE of Guthrie, Oklahoma",35.967,-97.38,2015
3.0,"5 km NNW of Glencoe, Oklahoma",36.2732,-96.9406,2015
3.0,"10 km SSE of Mulhall, Oklahoma",35.971,-97.382,2015
3.0,Oklahoma,36.2821,-96.91,2015
3.4,"13 km NNW of Perry, Oklahoma",36.4033,-97.3326,2015
3.2,"10 km NNW of Arcadia, Oklahoma",35.7474,-97.3799,2015
3.6,"6 km N of Spencer, Oklahoma",35.585,-97.3725,2015
3.0,"5 km SE of Marshall, Oklahoma",36.116,-97.58,2015
3.0,"0 km W of Lucien, Oklahoma",36.274,-97.463,2015
3.2,"5 km NNW of Lamont, Oklahoma",36.7392,-97.5768,2015
3.7,"6 km N of Hunter, Oklahoma",36.624,-97.6568,2015
3.4,"7 km N of Hunter, Oklahoma",36.629,-97.654,2015
3.0,"6 km N of Hunter, Oklahoma",36.6236,-97.6575,2015
3.4,"2 km NE of Renfrow, Oklahoma",36.9428,-97.6334,2015
3.4,"5 km SE of Wakita, Oklahoma",36.849000000000004,-97.88,2015
3.5,"6 km WSW of Langston, Oklahoma",35.9188,-97.3241,2015
4.2,"6 km W of Langston, Oklahoma",35.953,-97.3318,2015
3.4,"3 km NE of Renfrow, Oklahoma",36.9446,-97.6311,2015
3.4,"7 km WSW of Langston, Oklahoma",35.9196,-97.3268,2015
3.1,"4 km NNE of Guthrie, Oklahoma",35.9148,-97.4096,2015
3.3,"6 km WSW of Langston, Oklahoma",35.919000000000004,-97.3258,2015
3.8,"7 km WSW of Langston, Oklahoma",35.9226,-97.3308,2015
3.6,"7 km WSW of Langston, Oklahoma",35.9211,-97.33,2015
3.5,"8 km SW of Waynoka, Oklahoma",36.5274,-98.9408,2015
3.3,"6 km ENE of Covington, Oklahoma",36.3294,-97.5229,2015
3.0,Oklahoma,36.3138,-97.5153,2015
3.5,"5 km N of Quinlan, Oklahoma",36.5068,-99.0534,2015
3.3,"10 km SE of Marshall, Oklahoma",36.077,-97.5578,2015
3.5,"4 km S of Cushing, Oklahoma",35.949,-96.775,2015
3.2,"12 km ENE of Nash, Oklahoma",36.7214,-97.9331,2015
3.0,"7 km S of Guthrie, Oklahoma",35.8083,-97.4164,2015
3.4,"6 km SE of Marshall, Oklahoma",36.1195,-97.5644,2015
3.1,"6 km NNE of Quinlan, Oklahoma",36.510999999999996,-99.0309,2015
3.2,"3 km SSE of Meridian, Oklahoma",35.811,-97.234,2015
3.0,"7 km ESE of Marshall, Oklahoma",36.1254,-97.5508,2015
3.2,Oklahoma,35.6249,-97.2047,2015
3.0,"3 km W of Jefferson, Oklahoma",36.7222,-97.8312,2015
4.0,"6 km S of Guthrie, Oklahoma",35.8192,-97.4191,2015
3.1,"6 km S of Guthrie, Oklahoma",35.8219,-97.42399999999999,2015
3.0,Oklahoma,36.266,-97.2674,2015
3.2,"8 km NNE of Stillwater, Oklahoma",36.1867,-97.0295,2015
3.0,"5 km W of Lucien, Oklahoma",36.2826,-97.5171,2015
3.0,"5 km NNE of Red Rock, Oklahoma",36.5024,-97.1509,2015
3.3,"8 km E of Byron, Oklahoma",36.8895,-98.1974,2015
3.5,"6 km ENE of Covington, Oklahoma",36.3306,-97.525,2015
3.1,"5 km ESE of Enid, Oklahoma",36.3699,-97.8308,2015
3.1,"7 km N of Hunter, Oklahoma",36.6331,-97.6504,2015
3.9,"7 km N of Hunter, Oklahoma",36.6338,-97.6574,2015
3.2,"6 km N of Quinlan, Oklahoma",36.5112,-99.0454,2015
3.0,"6 km N of Manchester, Oklahoma",37.0546,-98.0244,2015
3.2,"12 km W of Red Rock, Oklahoma",36.4674,-97.322,2015
3.1,"5 km NNE of Red Rock, Oklahoma",36.5043,-97.1452,2015
3.0,"3 km SSW of Cushing, Oklahoma",35.9529,-96.7804,2015
4.1,"6 km SE of Marshall, Oklahoma",36.1176,-97.5717,2015
3.0,"5 km ENE of Covington, Oklahoma",36.3284,-97.5268,2015
3.4,"5 km ENE of Covington, Oklahoma",36.3308,-97.5282,2015
3.3,"6 km SE of Marshall, Oklahoma",36.1166,-97.5719,2015
3.2,"6 km N of Quinlan, Oklahoma",36.5113,-99.0518,2015
3.7,"6 km SE of Marshall, Oklahoma",36.1163,-97.5638,2015
3.0,"2 km NE of Renfrow, Oklahoma",36.9384,-97.634,2015
3.4,"2 km NE of Renfrow, Oklahoma",36.9402,-97.6337,2015
3.4,"10 km ESE of Jefferson, Oklahoma",36.6888,-97.6795,2015
3.3,"5 km S of Goltry, Oklahoma",36.4872,-98.1516,2015
3.4,"6 km SE of Marshall, Oklahoma",36.1186,-97.5638,2015
3.3,"6 km ESE of Marshall, Oklahoma",36.1193,-97.5614,2015
3.5,"11 km ENE of Nescatunga, Oklahoma",36.7753,-98.0307,2015
3.1,"6 km NE of Hunter, Oklahoma",36.5989,-97.605,2015
3.1,"6 km NE of Hunter, Oklahoma",36.5967,-97.6077,2015
3.2,"6 km ESE of Marshall, Oklahoma",36.122,-97.5648,2015
3.0,"12 km ENE of Wakita, Oklahoma",36.921,-97.7934,2015
3.4,"5 km NE of Hunter, Oklahoma",36.6028,-97.6158,2015
3.0,"5 km ENE of Covington, Oklahoma",36.3262,-97.5257,2015
3.0,"12 km ENE of Nescatunga, Oklahoma",36.784,-98.0176,2015
3.0,"10 km NW of Morrison, Oklahoma",36.3569,-97.0974,2015
3.0,"13 km ESE of Orlando, Oklahoma",36.111999999999995,-97.23200000000001,2015
3.1,"13 km ESE of Orlando, Oklahoma",36.1145,-97.2318,2015
3.0,"7 km SSW of Guthrie, Oklahoma",35.8139,-97.4515,2015
3.1,"6 km NNE of Quinlan, Oklahoma",36.506,-99.025,2015
3.4,"7 km NNE of Quinlan, Oklahoma",36.5153,-99.0166,2015
3.1,"5 km NNE of Medford, Oklahoma",36.8513,-97.6991,2015
3.3,"13 km ESE of Orlando, Oklahoma",36.1138,-97.2342,2015
3.0,"8 km WSW of Glencoe, Oklahoma",36.194,-97.0065,2015
3.2,"11 km ENE of Nescatunga, Oklahoma",36.775999999999996,-98.0271,2015
3.2,"4 km WSW of Arcadia, Oklahoma",35.65,-97.3673,2015
3.1,"7 km ESE of Orlando, Oklahoma",36.1171,-97.3021,2015
3.5,"6 km E of Lucien, Oklahoma",36.2715,-97.3781,2015
3.4,"5 km NE of Hunter, Oklahoma",36.5999,-97.6278,2015
3.2,"11 km ENE of Nescatunga, Oklahoma",36.7746,-98.0299,2015
3.2,"1 km NNE of Breckinridge, Oklahoma",36.4455,-97.7278,2015
3.0,"0 km NNE of Breckinridge, Oklahoma",36.4449,-97.7286,2015
3.5,"6 km ENE of Covington, Oklahoma",36.3309,-97.5195,2015
4.0,"11 km ENE of Nescatunga, Oklahoma",36.7776,-98.0301,2015
3.1,"7 km ENE of Aline, Oklahoma",36.5423,-98.3807,2015
3.2,"13 km N of Coyle, Oklahoma",36.0784,-97.2242,2015
3.3,"7 km NNE of Quinlan, Oklahoma",36.5177,-99.0043,2015
3.0,"8 km NE of Quinlan, Oklahoma",36.5166,-98.9862,2015
3.5,"9 km SW of Waynoka, Oklahoma",36.5175,-98.9563,2015
3.7,"11 km NW of Morrison, Oklahoma",36.3561,-97.1119,2015
3.9,"7 km N of Hunter, Oklahoma",36.6336,-97.6539,2015
3.0,"11 km ENE of Nescatunga, Oklahoma",36.7829,-98.0248,2015
3.6,"6 km ESE of Marshall, Oklahoma",36.1222,-97.5663,2015
3.6,"2 km SE of Carney, Oklahoma",35.7913,-96.9873,2015
3.3,"12 km ENE of Nescatunga, Oklahoma",36.782,-98.0207,2015
3.3,"11 km ENE of Nescatunga, Oklahoma",36.7831,-98.0238,2015
3.6,"11 km ENE of Nescatunga, Oklahoma",36.782,-98.0303,2015
3.4,"6 km ENE of Covington, Oklahoma",36.3321,-97.5171,2015
3.3,"9 km ENE of Perry, Oklahoma",36.3321,-97.1971,2015
3.4,"4 km SE of Perry, Oklahoma",36.2596,-97.2549,2015
3.0,"4 km SE of Perry, Oklahoma",36.2578,-97.2504,2015
3.2,"7 km ENE of Carmen, Oklahoma",36.6065,-98.3812,2015
3.6,"9 km NW of Morrison, Oklahoma",36.3506,-97.0884,2015
3.2,"6 km ENE of Hunter, Oklahoma",36.58,-97.59700000000001,2015
3.1,"6 km NE of Hunter, Oklahoma",36.6029,-97.6077,2015
3.0,"11 km ENE of Nescatunga, Oklahoma",36.7794,-98.0299,2015
3.9,"5 km NE of Hunter, Oklahoma",36.5995,-97.6222,2015
3.1,"10 km NW of Morrison, Oklahoma",36.36,-97.1017,2015
3.4,"3 km SSE of Meridian, Oklahoma",35.8094,-97.2352,2015
3.0,"3 km SSE of Meridian, Oklahoma",35.812,-97.2366,2015
3.0,"3 km SSE of Meridian, Oklahoma",35.8121,-97.2395,2015
3.2,"4 km SSE of Meridian, Oklahoma",35.8053,-97.23299999999999,2015
3.1,"2 km SSE of Perry, Oklahoma",36.2641,-97.2792,2015
3.1,"8 km NW of Lamont, Oklahoma",36.7445,-97.6287,2015
3.1,"10 km NNW of Arcadia, Oklahoma",35.7455,-97.3819,2015
3.0,"9 km NNW of Arcadia, Oklahoma",35.744,-97.3777,2015
3.9,Oklahoma,36.6284,-97.6667,2015
3.1,"13 km NNE of Nescatunga, Oklahoma",36.8699,-98.1167,2015
3.3,"7 km ESE of Orlando, Oklahoma",36.1157,-97.3075,2015
3.0,"2 km SSE of Perry, Oklahoma",36.2651,-97.2761,2015
3.3,"6 km SSW of Deer Creek, Oklahoma",36.7514,-97.5342,2015
3.0,"4 km SE of Jones, Oklahoma",35.541,-97.2425,2015
3.1,"6 km S of Guthrie, Oklahoma",35.8206,-97.4384,2015
3.2,"7 km SSW of Guthrie, Oklahoma",35.8144,-97.4511,2015
3.7,"7 km SSW of Guthrie, Oklahoma",35.815,-97.4481,2015
3.3,"2 km S of Perry, Oklahoma",36.2692,-97.2888,2015
3.0,"5 km NNE of Hunter, Oklahoma",36.6146,-97.6436,2015
3.3,"5 km SE of Arcadia, Oklahoma",35.6348,-97.274,2015
3.0,"7 km N of Hunter, Oklahoma",36.6304,-97.6542,2015
3.1,"7 km N of Hunter, Oklahoma",36.6269,-97.6678,2015
3.7,"4 km NE of Hunter, Oklahoma",36.5974,-97.6328,2015
3.0,"5 km NE of Hunter, Oklahoma",36.5987,-97.6196,2015
3.1,"6 km N of Hunter, Oklahoma",36.6241,-97.67299999999999,2015
3.0,"9 km ENE of Orlando, Oklahoma",36.195,-97.2892,2015
3.3,"9 km ENE of Cherokee, Oklahoma",36.7917,-98.2629,2015
3.2,"9 km NE of Cherokee, Oklahoma",36.8123,-98.2732,2015
3.1,"9 km NE of Cherokee, Oklahoma",36.8115,-98.2774,2015
3.0,"7 km NE of Stillwater, Oklahoma",36.1634,-96.9948,2015
3.4,"9 km W of Mulhall, Oklahoma",36.0569,-97.5158,2015
3.2,"4 km SSE of Douglas, Oklahoma",36.2209,-97.6541,2015
3.0,"4 km SSE of Douglas, Oklahoma",36.2235,-97.6451,2015
3.0,"3 km S of Cushing, Oklahoma",35.9501,-96.7749,2015
3.2,"3 km S of Cushing, Oklahoma",35.9531,-96.7739,2015
3.1,"9 km ESE of Orlando, Oklahoma",36.1272,-97.2771,2015
3.3,"6 km E of Lucien, Oklahoma",36.2661,-97.3809,2015
3.0,Oklahoma,36.3933,-97.287,2015
3.1,"6 km ESE of Douglas, Oklahoma",36.2462,-97.6035,2015
3.0,"3 km NE of Renfrow, Oklahoma",36.9467,-97.6276,2015
3.3,"3 km S of Byron, Oklahoma",36.8681,-98.2988,2015
3.4,"5 km NE of Hunter, Oklahoma",36.6005,-97.62200000000001,2015
3.0,"3 km NE of Renfrow, Oklahoma",36.9431,-97.6272,2015
3.0,"4 km WSW of Meeker, Oklahoma",35.4813,-96.9471,2015
3.0,"5 km NE of Hunter, Oklahoma",36.6002,-97.6284,2015
3.1,"12 km N of Perry, Oklahoma",36.3981,-97.2972,2015
3.1,"5 km W of Goltry, Oklahoma",36.5337,-98.2088,2015
3.2,"6 km S of Guthrie, Oklahoma",35.8179,-97.4206,2015
3.1,"5 km NNW of Meridian, Oklahoma",35.8874,-97.2677,2015
3.0,"9 km ESE of Marland, Oklahoma",36.537,-97.0485,2015
3.1,"4 km NE of Hunter, Oklahoma",36.5993,-97.6289,2015
3.2,"2 km N of Goltry, Oklahoma",36.5578,-98.1574,2015
3.4,"2 km N of Goltry, Oklahoma",36.5571,-98.1557,2015
3.6,"5 km ESE of Helena, Oklahoma",36.5323,-98.2136,2015
3.0,"4 km N of Perkins, Oklahoma",36.0172,-97.0367,2015
3.5,"9 km NE of Cherokee, Oklahoma",36.8131,-98.2783,2015
3.5,"7 km SSW of Guthrie, Oklahoma",35.8175,-97.449,2015
3.0,"5 km NE of Hunter, Oklahoma",36.5986,-97.6191,2015
3.3,"4 km NNE of Hunter, Oklahoma",36.5966,-97.6376,2015
3.3,"5 km NE of Hunter, Oklahoma",36.5984,-97.6223,2015
3.1,"4 km NE of Hunter, Oklahoma",36.5975,-97.6293,2015
3.6,"4 km NNE of Hunter, Oklahoma",36.5979,-97.6329,2015
3.2,"4 km NE of Hunter, Oklahoma",36.5972,-97.6316,2015
3.8,"4 km NE of Hunter, Oklahoma",36.5983,-97.6289,2015
3.4,"4 km NE of Renfrow, Oklahoma",36.9518,-97.6244,2015
3.5,"3 km ENE of Wakita, Oklahoma",36.8911,-97.8886,2015
3.2,"8 km NNE of Stillwater, Oklahoma",36.1864,-97.0284,2015
3.1,"3 km SW of Jefferson, Oklahoma",36.7003,-97.8236,2015
3.3,"9 km NE of Cherokee, Oklahoma",36.8113,-98.2776,2015
3.1,"3 km SW of Jefferson, Oklahoma",36.6992,-97.8262,2015
3.0,"7 km WNW of Medford, Oklahoma",36.8383,-97.8133,2015
3.0,"9 km NW of Helena, Oklahoma",36.6081,-98.3483,2015
3.1,"7 km ESE of Guthrie, Oklahoma",35.8587,-97.3455,2015
3.3,"4 km SSE of Perry, Oklahoma",36.256,-97.264,2015
3.2,"3 km ENE of Renfrow, Oklahoma",36.943000000000005,-97.62200000000001,2015
3.9,"3 km SSE of Perry, Oklahoma",36.2611,-97.2763,2015
3.3,Oklahoma,36.1264,-97.2791,2015
3.1,"3 km SE of Cherokee, Oklahoma",36.7309,-98.3345,2015
3.4,"3 km SE of Cherokee, Oklahoma",36.7311,-98.3342,2015
3.1,"8 km SE of Sparks, Oklahoma",35.5456,-96.7584,2015
3.4,"3 km NE of Renfrow, Oklahoma",36.9461,-97.6193,2015
3.3,"9 km NE of Cherokee, Oklahoma",36.8119,-98.2803,2015
4.2,"8 km NE of Cherokee, Oklahoma",36.8147,-98.2915,2015
3.4,"4 km ESE of Helena, Oklahoma",36.5333,-98.2166,2015
3.3,"9 km NE of Cherokee, Oklahoma",36.8162,-98.2863,2015
3.2,"2 km ENE of Wakita, Oklahoma",36.8909,-97.8942,2015
3.2,"8 km NE of Cherokee, Oklahoma",36.814,-98.289,2015
3.1,"7 km NNE of Ames, Oklahoma",36.311,-98.1639,2015
3.0,"6 km N of Cherokee, Oklahoma",36.8093,-98.3525,2015
3.8,"6 km SSE of Burlington, Oklahoma",36.8402,-98.3987,2015
3.5,"8 km NE of Cherokee, Oklahoma",36.81,-98.2847,2015
3.5,"2 km S of Perry, Oklahoma",36.264,-97.285,2015
3.1,"9 km N of Hunter, Oklahoma",36.6491,-97.6634,2015
3.7,"3 km NE of Renfrow, Oklahoma",36.9454,-97.6297,2015
3.6,"5 km N of Cherokee, Oklahoma",36.8078,-98.3641,2015
3.2,"6 km NNE of Lake Aluma, Oklahoma",35.5882,-97.3994,2015
3.0,"7 km NNE of Ames, Oklahoma",36.3091,-98.1676,2015
3.3,"3 km NE of Renfrow, Oklahoma",36.9447,-97.6307,2015
3.3,"9 km NW of Prague, Oklahoma",35.5391,-96.7613,2015
3.0,"7 km NW of Hunter, Oklahoma",36.6159,-97.705,2015
3.0,"6 km N of Cherokee, Oklahoma",36.8092,-98.3628,2015
3.2,"5 km NE of Choctaw, Oklahoma",35.5399,-97.2314,2015
3.2,"9 km ESE of Orlando, Oklahoma",36.1271,-97.2758,2015
3.0,"4 km SSE of Perry, Oklahoma",36.2556,-97.2621,2015
3.2,"8 km NNW of Hunter, Oklahoma",36.631,-97.7064,2015
3.1,"4 km NE of Renfrow, Oklahoma",36.9543,-97.6184,2015
4.0,"8 km NNW of Hunter, Oklahoma",36.6288,-97.7124,2015
3.5,"3 km SSE of Perry, Oklahoma",36.2589,-97.2787,2015
4.2,"3 km SE of Perry, Oklahoma",36.2618,-97.2643,2015
3.1,"13 km SSW of Dacoma, Oklahoma",36.5572,-98.6461,2015
3.2,"7 km S of Guthrie, Oklahoma",35.8082,-97.4173,2015
4.2,"5 km NNE of Medford, Oklahoma",36.8479,-97.7016,2015
